,Date,Notes,Commentaires
434,avr. 2017,"5,0","Le cadre est top en plein coeur de monplaisir, les serveurs très sympa et serviables. Tartare de saumon frais et bien assaisonné, ""flams"" et salade césar revisitée très bonnes également. 
Les quantités et le rapport qualité prix sont bons.

Le moelleux au nutella est une tuerie ;)"
435,avr. 2017,"5,0","Bon accueil, souriant, plats très bons et bien présenté. Un peu cher, mais le cadre est très très beau et au cœur de monplaisir"
436,avr. 2017,"3,0","Restaurant agréable et accueil sympathique.
J'ai voulu tester le hamburger Monplaisir et je n'ai pas été déçu.Il était très bon et très copieux.
Et quitte à rester dans la légèreté,j'ai pris le moelleux au nutella en dessert.Et là,ce n'est pas terrible du tout. Le gâteau n'était pas moelleux et n'avait pas beaucoup de goût.C'est dommage!"
437,avr. 2017,"3,0","Très bel endroit, cosy et chaleureux. 

Un endroit familiale vraiment dépaysant au cœur de monplaisir. 

Espace pour les enfants, cuisine variées et de qualité. 

Le service est souriant c'est un plus. "
438,avr. 2017,"4,0","Des propositions de plats variés, une ambiance chaleureuse et des serveurs attentifs! J'ai passé un bon moment pour le déjeuner et je recommande le restaurant pour le goût des plats."
439,avr. 2017,"4,0","Encore un petit tour dans ce restaurant ou j'aime aller régulièrement mais d'habitude je prends la formule pro qui me ravit à chaque fois. Là j'avais envie d'une salade césar et encore une fois je n'ai pas été déçue,ce fut un régal.  (Voir photo) Notre serveur était fort sympathique nous avons encore passé un bon moment. "
440,avr. 2017,"4,0","Très bon repas, les burgers sont succulents et l'ambiance sympathique. Je déplore cependant le manque de ""stock"", qui nous a empêché de goûter au tartare de saumon, pourtant très alléchant. "
441,avr. 2017,"2,0","Joli cadre... mais c'est tout!
Frites congelées, flamenkuch avec 3 lardons pour 8€... j'avais un meilleur souvenir de ce restaurant! Très déçus nous ne reviendrons pas."
442,NA,"5,0","l accueil était parfait et le personnel attentif et souriant. Le cadre est très agréable. les plats bien présentés et délicieux.
Nous avons passé un très bon moment et nous reviendrons avec plaisir.
Cerise sur le gâteau , le petit rhum arrangé offert  en fin de repas !"
443,NA,"5,0","J'avais très envie d'essayer ce joli restaurant un peu caché par rapport à la rue et nous n'avons pas été déçus !

Les serveurs ont été très attentionnés et l'un d'eux a écrit un petit mot à notre attention sur l'ardoise au dessus de notre table, c'était très amusant. Nous avons extrêmement bien mangé (le saumon mi-cuit était divin et l'île flottante énormissime!) et bien bu. On nous a offert une petite flammekueche à l'apéro et des digestifs. Bref, on a été comblés ! 

Seul bémol, les plats sont servis trèèès vite, du coup notre soirée en amoureux s'est transformé en dîner d'une heure à peine..."
444,NA,"4,0","Encore une bonne soirée avec des mets savoureux et surprenants .
Très bon rapport qualité prix .
Je recommande sans problème.
Par prudence , réservez  votre table !"
445,NA,"4,0","Service très sympa et rapide, du choix dans les plats. La cuisine est simple mais très correcte. En réservant avec la fourchette on nous offre une flammekueche."
446,mars 2017,"4,0",Restaurant très sympathique. Très bon accueil et joli cadre. On s y sent bien. Le service est impeccable et rapide. Les plats sont très bons. On a passé un très bon moment. On y retournera. 
447,mars 2017,"3,0","Au fond d'une cour ce restaurant est très agréable et très lumineux.
Le personnel est très agréable et aux petits soins
Mais question repas j'ai été déçu par le menu a 20€
Le fromage chaud servi sur ardoise était froid a cœur, les moules insipides, la sauce sans saveur, et j'imagine qu'elles étaient cuites depuis longtemps. En dessert une mousse au chocolat, bien compacte, maison, mais probablement élaborée a partir d'une préparation en sachet."
448,mars 2017,"2,0",Je gardais un très bon souvenir de ce restaurant et qu'elle déception quand je suis revenue après 3 ans... nugets de poulet dans la salade césar au lieu de vrai morceau de poulet pané dessert presque insipide. .. heureusement que le service est la pour rattraper l'expérience
449,févr. 2017,"5,0","Le repas était excellent et le personnel vraiment très sympathique. 
Nous n'avions pas fini notre bouteille de vin et ils nous ont proposé de l'emporter ! Ce qui est vraiment très appréciable! 
À refaire avec plaisir!"
450,mars 2017,"4,0","L'accueil tres pro m'a permis de diner un samedi a 20h seul dans une ambiance pro, un decor sympa, des produits tres bons"
451,févr. 2017,"4,0","Soirée entre amis.  Cadre agréable.  
Salle disponible pour les groupes. 
Jolie véranda pour l'été 
Restaurant facile d'accès.  
Tarifs très corrects.
Personnel accueillant et disponible 
Cuisine traditionnelle et de bonne qualité.
Nous conseillons sans aucun bémol. 

"
452,févr. 2017,"3,0","en famille table ronde sous la veranda , salle hyper buyante,attente longue en debut de repas mais servi tres vite, hamburger pas mauvais, desserts maison parfait et surtout un rosé excellent le s prix correct pour une brasserie"
453,févr. 2017,"5,0","Nous sommes très satisfaits de notre dîner entre amis.
Tout le monde est au petit soin, très souriant, très agréable et beaucoup d'humour.
Un excellent moment, nous avons tous mangé des moules, elles étaient super bonnes.
Un petit digestif offert par la maison pour terminer.
Nous recommandons ce restaurant !"
454,févr. 2017,"5,0","Restaurant de quartier, l'accueil est chaleureux, le cadre est génial et nous permet de nous sentir à l'aise. A peine entrés nous avons su que nous allions passer un bon moment. 
Le service est rapide discret et professionnel. 
Le filet de boeuf est tendre à souhait et la daurade est parfaitement maîtrisée. On sent le savoir faire et la fraîcheur des produits. 
Ce petit restaurant est à découvrir en famille, entre amis ou en amoureux. 
"
455,févr. 2017,"2,0","Nous avons reservé dans ce restaurant une table pour 8 personnes. J'ai pris un menu Gourmond avec un Burger Monplaisir en demandant si je pouvais l'avoir sans moutarde à l'ancienne, ce qui pour moi ne coûtait ni plus cher ni plus de temps. La serveuse très incohérente (vous comprendrez...) me dit qu'ils ont 160 couverts en même temps et que c'est impossible de faire ce type de modification. Elle ajoute que la moutarde se trouve sur un seul des pains et qu'elle est facile à retirer. J'accepte et surprise lorsque mon burger arrive : de la moutarde partout. N'étant pas difficile j'aurais pris autre chose sans la mauvaise indication de la serveuse. Elle me propose alors d'autres petites sauces à part (ce qui ne résoud en rien mon problème, je n'aime pas la moutarde) et devant mon refus me propose de me refaire un nouveau burger SANS MOUTARDE... Je pars dans un fou rire incontrôlable et finis par accepter. Résultat du temps de perdu et un burger qui part à la poubelle. Pour couronner le tout, nous avons été 6 sur les 8 personnes à avoir été malades, sans avoir fait les mêmes choix sur la carte.
À côté de cela le cadre et le services étaient plutôt sympas, en toute objectivité. Tout n'est pas à jeter.
À oublier rapidement tout de même."
456,janv. 2017,"5,0",Belle endroit avec un accueil très agréable. Tout est fait pour passer un bon moment . Excellent rapport qualité prix . Et endroit mis à disposition pour les enfants . 
457,févr. 2017,"3,0","Rien de bien exceptionnel à ce petit restaurant sans prétention. Bien sûr, le cadre est original, et cette cour intérieure est bien mise en valeur, mais malheureusement rien ne pousse à revenir... Une carte banal, et même un peu chiche, que ne compensent pas des prix très attractifs. Le personnel est correct, souriant...
Bref, pas de reproches à faire, mais rien qui ne me fera revenir... A part peut-être en été, pour une terrasse ?"
458,févr. 2017,"5,0","C'est une bonne découverte dans ce quartier, un dimanche quand tout est fermé, nous y avons passé un bon moment et bien déjeuner. Les plats sont bons et copieux. Très bon rapport qualité prix."
459,févr. 2017,"4,0","Super restaurant, nous avons passé un excellent moment. 
Le serveur était génial, les plats sont excellents et le décort est top...rien à dire, c'est à restaurant que je conseil !"
460,févr. 2017,"4,0","Bon restaurant. Le décor est super. Les plats sont délicieux. La serveuse m'a conseillé une épaule d'agneau servie avec une écrasée de pommes de terre. Délicieux.
Les desserts sont également très bons.
A noter également le personnel très sympathique. 
Nous reviendrons une prochaine fois avec plaisir."
461,oct. 2016,"5,0","Cadre du Restaurant super génial, petit endroit convivial comme j'aime, cuisine avec du goût et rechercher .
Personnel agréable 
Rapport qualité prix correct. 
Je conseil vivement ce Restaurant en couple "
462,janv. 2017,"5,0","Nouvelle visite dans ce restau sympa du 8eme et toujours au top.
Accueil chaleureux et sincère (c'est rare!), équipe aux petits soins qui conseille les plats ""phares"" et l'assiette répond tout à fait aux attentes.
Moi j'aime, et je reviendrai."
463,janv. 2017,"4,0","Un accueil souriant (c'est rare), un serveur agréable (encore plus). Des assiettes soignés et copieusement servis. Le menu gourmand est en réalité la promesse que vous en aurez pour votre argent. Une ambiance tamisée et convivial au cœur d'un décor travaillé.
Petit bémol : beaucoup d'enfants ce soir... donc bruyant"
464,janv. 2017,"1,0","J'ai été seduite par le cadre unpeu atypique et l accueil des serveurs.mais jai vite dechanté.En guise d'apéritif qui devait etre un cocktail maison avec l'inspiration du chef, de qui on ma vanté l'inventivité, je me retrouve avec un jus dorange et des glaçons. Bon je commande des moules marinieres et mon ami des moules au roquefort.premiere impression les moules etaient juste passee a l'eau chaude.les plats repartent en cuisine.effectivem les moules méritaient un peu plus de cuisson mais a bien y regarder elles n'avaient rien de marinieres et on cherche toujours le roquefort.
Apparemment il faut reserver pour manger :ca permet peut etre au chef de verifier quil connaît la recette et quil a le temps de s'entraîner à la faire!
La serveuse nest pas venu nous proposer de boisson.et si elle mavait dit:vous voulez quelquechose?un dessert? Un café?  J'aurai repondu:je voudrai partir d'ici.
Decue.je n'ai rien dit.jai payé je suis partie."
465,janv. 2017,"3,0","Une première dans cet établissement qui ne m'aura pas emporté plus que ça. Autrement dit, rien d'extraordinaire qui pourrait me donner envie d'y retourner : Les plats furent bons, simple mais sans plus ; Le service n'était pas désagréable, simple mais sans plus ; L'ambiance était... simple, mais sans plus...
Nous finirons par trouver ces ""+"" qui nous manquaient, dans l'addition qui s'envole !
Et voilà bien le cœur du problème, nous ne retiendrons que la douloureuse trop salée d'une soirée plutôt fade... et sans plus..."
466,janv. 2017,"5,0",Très jolie cadre et service souriant .Je suis venu avec mon père et ma mère nous avons passés un très bon moment . L'accueil est au top . Une bonne ėquipe est au rendez-vous et aux petits soins pour vous je vous le garantie. Le pavé de samon mi-cuit  fumée maison par leur soin est juste une merveille . Les moules ma mère a adorée la recette des marinères avec leur frites irrésistibles. Tout est maison et c est sa qu'on aimes. J'i retournerais avec plaisirs . 
467,janv. 2017,"5,0","Venez comme vous êtes ! Sans prétention, ce petit resto est bien sympa ! Les serveurs sont au petit soin dans une ambiance tamisée et décor boisé. On se sent comme à la maison.

Mention spéciale pour les moules à volonté le mercredi soir (Roquefort mes préférées)

Conseil : pensez à réserver pour ne pas se retrouver déçu (resto blindé) comme moi ne sachant pas où aller dans le quartier

A tester le midi"
468,janv. 2017,"2,0","Lieu avec décoration atypique mais la fausse porte sur le mur à côté de notre table était immaculée de sauce tomate la table elle même d'un autre temps  (peinture écaillée ) c'est apparent normal mais comme les couverts ne sont pas changées entre les plats c'est gênant de les placer dessus,voilà pour le décor. 
Nos entrées oeufs coques panés et velouté au foie gras  (servi sans cuillère ) et poulet gratiné sont bons, ensuite hamburger maison bof avec frites surgelées mais où tout ce compliqué c'est pour les moules qui ont une place importante sur la carte, première tentative avec une sauce au roquefort elles arrivent avec un jus marron et un drôle de goût la serveuse très agréable  nous propose de rajouter  du roquefort nous préférons changer avec des moules marinières là encore un grand fiasco immangeable même le responsable de salle reconnaît qu'il on dès problèmes avec les recettes de moule. Je passe sur les desserts qui sont signalés sur la carte maison mais pas avec perfection si si c'est écrit. 
A j'ai oublié de préciser que les marmites des moules sont tellement en mauvais état que même la serveuse n'arrive pas à les ouvrir heureusement qu'il y avait des fourchettes. 
"
469,déc. 2016,"5,0","Notre équipe à été dans ce resto pour un repas de fin d'année, nous avons été accueilli par une équipe souriante et très professionnelle. Pas de prise de tête avec des dizaines de plats, seulement quelques uns qui sont plutôt pertinents et adaptés aux différents goûts et le goût et d'ailleurs au rendez vous. Je recommande."
470,déc. 2016,"5,0","Ce restaurant est excellent et je le recommande fortement! Tout était très bon: les entrées (flams à partager, très bonne idée), le plat (choix entre un poisson, une viande ou un burger monplaisir) et dessert au choix sur toute la carte (et digestif offert)! Le tout pour 24€ avec une super ambiance et les serveurs gentils et agréables. Mes amis et moi sommes tous unanimes sur le restaurant, il est super!
Bravo et encore merci MCC pour cette super soirée:"
471,déc. 2016,"1,0",nous avons pris   des moules marinières et moules a la crèmes  les marinières était sans ail sans persils  sans saveurs  pour ma part les moules a la crème je l ai chercher.. vu avec l a serveuse pour réponse des marinière  certains client n aime pas!  bref  nous somme très déçus même si l accueil est très bonne
472,déc. 2016,"2,0",Responsable pas toujours aimable avec les clients et franchement désagréable avec son personnel. Dans le restaurant il fait froid et l'hygiène au bar n'est pas excellente.Repas correct par ailleurs.
473,déc. 2016,"4,0","Un choix double en plat du jour : viande ou poisson. Pour moi se fut un confit d'agneau pané avec une purée aux petits légumes croquants ... un délice.

Avec un dessert

Le tout pour 9,90€"
474,déc. 2016,"3,0","Très beau cadre, personnel très sympathique..en revanche déçu du rapport qualité prix,  ayant pris un Burger j en ai mangé de bien meilleurs plus goûtu et puis je ne trouve pas normal de ne pas pouvoir choisir la cuisson de son steak dans un restaurant!"
475,déc. 2016,"4,0",Bien encadré des mon arrivé pour un dîner seul. Le serveur est de bon conseil VB et efficace. Un bon croze hermitage pour un filet de boeuf et son écrasé de pommes de terre. Belle assiete et bon gout. Simple et bon. Bravo
476,déc. 2016,"5,0","Accueil très sympa, service efficace avec le sourire, plats de bonne qualité (gambas et burger Rossini), café gourmand bien garni. Bref, tout va bien jusqu'à l'addition raisonnable. Un petit verre de rhum arrangé avant de partir. On reviendra...vite !"
477,déc. 2016,"4,0","Très bonne soirée passée dans ce restaurant. A priori complet, ils ont accepté d'ouvrir une salle supplémentaire à notre arrivée. Nous avons dîné sous une véranda malheureusement pas chauffée à l'avance car elle ne devait accueillir personne. Mais la chaleur de l'accueil des serveurs a largement compensé ! Nous avons testé les moules marinières ainsi que les formules de flammekueche à volonté. Les diverses flam s'enchaînent à la perfection et régalent nos papilles. 
Nous reviendrons ! "
478,nov. 2016,"4,0",Restaurant rempli. tarif un peu elevé pour ce type de restaurant sur Lyon mais tout était délicieux et bien servi.
479,nov. 2016,"5,0","Lieu chaleureux et équipé accueillante, nous avons tous très bien mangé pour 30€ chacun (vin, aperos, et plat inclus ) sinon pour un plat il faut compter en moyenne 15€. Nourriture fraîche et associations de goûts surprenants , je recommande ! "
480,juil. 2016,"3,0","Les plats ne sont pas transcendants mais pas mauvais non plus. L'ambiance générale dans le restaurant est bonne et agréable. Les serveurs sont souriants et sympathiques.
J'y ai passé de bons moments à chaque fois que j'y suis venue."
481,nov. 2016,"5,0","Nous sommes venus 2 fois manger le wkend du 11 novembre 
Tres bon accueil, belle presentation des assiettes 
Pavé de boeuf et entrecote tres tendres 
Service rapide 
Pensez à réserver samedi soir complet 
Ptit coucou à Julien 
Merci à vous"
482,nov. 2016,"2,0","Malgré un accueil chaleureux, le service est allé en se dégradant. Entre une prise de commande faite au pas de course, la serveuse qui enlève les plats alors que certains mangent encore et le fameux ""kir maison"" qui sort tout prêt d'une bouteille du commerce, le repas a été stressant et décevant dans l'ensemble. La qualité du repas n'avait rien d'extraordinaire, se valant avec un plat congelé. Ce n'est pas une adresse que l'on va retenir."
483,sept. 2016,"5,0",C'était une bonne soirée dans une ambiance animée qui nous a bien plu. Nous y retournerions volontiers mais cette fois côté cour. Le personnel était agréable. Allez-y !!
484,nov. 2016,"4,0","Tour d'abord un décor vraiment très appréciable qu'on ne peut pas imaginer quand on passe dans le rue où le restaurant se trouve 
Des présentations de plat toujours appliquées 
La nourriture est assez bonne dans l'ensemble ( il y a des choses que j'ai moyen aimé (j'y suis allée plusieurs fois ) mais peut être à cause de mes goûts personnel aussi ) 
La formule du midi à 9.90 qu'on peut réserver à partir de la veille jusqu'à 11h30 jour même sur Facebook est vraiment très bien 
Après hors formule du jour les prix grimpé assez vite et pas toujours très justifié.. 
points fort de ce restaurant : Emplacement , decors,  présentations des plats, formule du midi avec des plats inovants, l'extrême sympathie du personnel, (surtout le monsieur avec les lunettes qui doit être le patron )
Point faible: prix hors formule, certains goût qui sorte trop de l'ordinaire dans les plats (mais ça permet de varier aussi ) 
Voilà "
485,nov. 2016,"4,0","Accueil chaleureux, service efficace et attentionné. Nous sommes venus en famille et tout le monde a trouvé son bonheur : Burgers copieux, frites maison,salade repas généreuse et filet de daurade délicieux.
Bravo pour le café gourmand et les maxi profiteroles. Le tout un peu cher peut être mais très bon. On reviendra."
486,nov. 2016,"4,0","sommes venus en famille, service efficace et souriant.Cuisine type brasserie, moules, burgers avec frites maison, poisson, SVP mettre un peu plus de crème anglaise dans l'île flottante.Décor sympa, la terrasse doit être très agréable en été"
487,oct. 2016,"5,0","J'ai adoré le style de ce restaurant au fond d'une cour, avec un accueil très sympa. Le cadre y est atypique. Bon rapport qualité/prix. que se soit le tartare de saumon ou le poisson, tout fût apprécié. De même pour le dessert. La serveuse est aux petits soins.
Par contre n'oubliez pas de réserver, surtout le samedi soir. Nous y reviendrons lors de notre passage sur Lyon"
488,oct. 2016,"4,0","Un petit coin parfait pour une pause à la mi-journée. 
Accueil chaleureux.
Le plus, le menu express à 9,90€ avec une belle variété de plats."
489,oct. 2016,"3,0",beau cadre. on nous propose une table à l'entrée (pas terrible). Accueil sympathique mais concernant le repas il y a des bémols. Le poisson était bien servi et il était gouteux par contre les moules étaient fades et la sauce trop liquide. Les prix sont trop élevés
490,nov. 2016,"4,0","Repas en amoureux dans ce restaurant atypique au fond d'une cour. Le cadre est déroutant, par contre les assiettes sont copieuses et goûteuses. Bon service, accueil au petit soin du patron. Excellent dessert. Rien à redire nous reviendrons "
491,oct. 2016,"3,0","Un cadre champêtre  en ville, un bon accueil gentil pour ce restaurant de quartier. Belle présentation du plat sur une ""ardoise"" ...Mais les saveurs ne sont pas au rendez vous, fadeur et manque de caractère. Dessert ""café gourmand"" aussi sans âme. A noter aussi mon verre d'eau ébréché. Une adresse en trompe l'oeil, dommage pour le cadre."
492,oct. 2016,"4,0","Ce lieux ressemble à un ancien atelier réhabilité et transformé en lieu de restauration. Très réussi, le cadre se prête bien à nos 4 déjeuners de 10 personnes pris le midi. 
Service rapide, Personnel agréable et souriant, un trait d'humour. Qualité des mets à des prix imbattables réservés par téléphone suite au concept de diffusion du repas sur Facebook. Franchement c'est top."
493,juin 2016,"3,0","Les plats sont supers et très copieux, le cadre est idéal. 
Je regrette cependant que ce restaurant soit aussi à cheval sur les horaires de réservation. Il m'est plusieurs fois arrivé d'arriver 15 min après l'heure à laquelle j'avais réservé (juste 15 min, pas plus) et on m'a fait remarquer mon retard... Dommage..."
494,août 2016,"4,0","Restaurant bien situé, avec plusieurs espaces agréables. Service efficace.
Beaucoup de choix dans les plats (burgers, flamms, moules, etc...) peut-être un peu trop pour considérer que c'est du fait maison. La qualité des plats est convenable. Les prix sont tout à faits corrects.
En résumé un bon rapport qualité prix pour passer un bon moment entre amis avec du choix dans les plats."
495,oct. 2016,"5,0","Endroit très agréable,ambiance au top, service super, trés bonne assiette (tartare model xl ), et salle de jeux rien que pour les enfants. 
Je conseille aux parents qui ont des enfants !! 😉"
496,oct. 2016,"4,0","Nous avons dîné dans la véranda. .. bruyante hélas. Les plats sont standardisés mais très très copieux. ...le rapport qualité prix est bon. Le personnel est très bien. Le service est très rapide. ...trop un peu car manger son plat avec son verre de Ricard encore plein .....Endroit à recommander pour manger vite et bien, les enfants sont au paradis.  "
497,oct. 2016,"5,0","Rien a redire sur ce restaurant au top! Accueil et service agréables, carte bien diversifiée, les Burgers sont à tomber, les moules excellentes, bref une très bonne cuisine.... Le cadre est charmant, les desserts plus que gourmands!! Une mention supplémentaire pour le pain qui est tout simplement délicieux. Nous y retournerons les yeux fermés et le recommandons vivement."
498,oct. 2016,"4,0","Accueil très agréable...
Service rapide ce qui agréable avec un timing court...
Choix sympa de plats différents, différentes formules proposé le midi à un tarif assez attractif surtout en pause dejeuné...
Les flamenkuchs sont très bonnes...selon les jours vous avez des soirées à thème avec certain plats à volonté. ..
La serveuse sympa et joviale en revanche on a senti quelques tensions entre le patron et son équipe dommage ...
Si vous ne finissez pas possibilité de demander un ""doggy bag"" ce que j'ai fait concernant mon fromage  (dommage il partait à la poubelle sinon...😂)
A découvrir. .."
499,oct. 2016,"4,0","Avec des amis nous nous donnons rendez vous dans ce restaurant ou la réputation des burgers maison n'est plus a faire ... En effet, ils sont excellents.
dommage pour le service qui n'est pas a la hauteur ....."
500,sept. 2016,"3,0","Ayant l'habitude de nous rendre dans cet établissement, notre constat reste identique : accueil chaleureux, une bonne cuisine (voire très bonne) mais un service déplorable... Une fois le client installé, le serveur/manager au grand sourire à l'accueil devient étrangement beaucoup moins chaleureux. L'impression de les déranger est pour le moins récurrente !

C'est dommage, d'autant que la qualité des plats est souvent au rendez vous (jamais déçus avec les burger en tout cas ! ) ... La clientèle est certainement bien plus fidélisée par la cuisine que par le service  ! 

Or, au restaurant nous payons également un service ... Si celui ci n'est pas au rendez vous, autant se faire livrer ! "
501,août 2016,"4,0","Le cadre est sympathique et agréable. Le personnel est souriant et serviable. La cuisine est très bonne. 
Je conseille vivement."
502,sept. 2016,"5,0",ne pas oublie de reserve sinon une carte tres complete et surtout le mercredi soir moules frite a volonte et jeudi soir flammekueche a volonte et un burger a tomber un cadre ageable aussi bien dans le restaurant que sur la terrasse que sous la salle couverte tres bon accueil personnel professionnelle et surtout a  l ecoute du client que dire de plus un bon petit restaurant qu il faut connaitre car on passe devant sans savoir qu il est la
503,sept. 2016,"5,0","Restaurant très sympathique, accueil chaleureux, on s'installe au choix en terrasse, sous la véranda ou en salle!
Les plats sont très bon et variés selon les soirs de la semaine, une spécialité est en vedette à tarif abordable.
Un de mes restaurant préférés à Lyon!"
504,sept. 2016,"4,0","Ayant déjà mangé une fois dans ce restaurant pour un dîner en amoureux, je l'ai recommandé pour un repas entre copine. Accueilli chaleureusement et installé sur la très agréable terrasse, je n'ai une fois de plus pas été déçue. Ayant pris cela les deux fois, je recommande les flamenkuch qui sont excellentes ( bonnes et légères ). 
Un bon rapport qualité/prix, un cadre sympathique et un service souriant, poli et très agréable, que demander de plus ! "
505,sept. 2016,"4,0","Le bonne table pour déjeuner. Attention à réserver et choisir vos plats sur internet si vous voulez repartir à l'heure au travail.
Le service est simple et sans chichi avec un personnel agréable.
Le lieu est parfait pour moi à deux pas du siège de mon entreprise."
506,sept. 2016,"4,0","Un ""lieu de vie et de partage"" autoproclamé. Plus raisonnablement, un lieu où les enfants ont leur salle de jeux (des tout petits aux pré-ados) et les ""grands"" un choix hétéroclite de lieux pour déjeuner. Intérieur coloré? Boisé? Extérieur façon terrasse ou véranda? Cosy ou tendance ou bobochic? Les choix sont multiples. Dans l assiette, c est un mélange de tradition et de création: cuisse de poulet fermier aux deux pommes de terre, salade fromagere, macaron au Café et sa crème vanillee... très copieux (mais il paraît que la clientèle comprend quelqu s gros gourmands qu' il ne faut pas décevoir!).
Attention: publient leur plat et le dessert du jour sur leur site. Les nombreux habitués appellent pour réserver: arrivée tôt ou réservez le également!
Mention particulière pour ce bon pain de boulanger.
Toilettes propres et coquettes.
"
507,août 2016,"5,0","Encore un repas parfait! La formule pro du midi est imbattable à 9,90e avec plat+dessert+café servie très rapidement. Bravo! Service super sympa. Rien a dire. A très bientôt "
508,août 2016,"1,0","Le cadre de ce restaurant est très sympathique et la cuisine y est très bonne ... mais malheureusement cela ne fait pas tout !
Le service est tout simplement déplorable...
Après 30 minutes d'attente, quand j'ai poliment dit au ""chef serveur"" que nous n'avions que peu de temps car nous devions repartir travailler... (repas de midi) je me suis tout simplement fait mettre dehors par celui-ci !!!!
HONTEUX !!!!!
Sous prétexte que nous n'avions pas réservé, nous devions attendre et nous taire, et partir si nous n'étions pas contentes !!!
Je suis extrêmement déçue par cet accueil irrespectueux et insolent !!!
Quel dommage..."
509,août 2016,"2,0","Il est vraiment dommage de gâcher un restaurant comme celui la qui a un cadre splendide, des moules en plat super bonnes mais une qualité de service déplorable!
Nous sommes pris de haut par le serveur, des plats sont oubliés, des remarques déplacées ... Bref un service vraiment pas à la hauteur 

Heureusement que les moules étaient bonnes !"
510,juil. 2016,"5,0","Juste à côté de mon travail, nous nous y rendons souvent avec des collègues pour des repas d'anniversaires et de fin d'année. L'accueil par le gérant est toujours à la hauteur, le service est impeccable, les serveuses vous aident parfois dans votre choix en cas de besoin (ça parait idiot dit comme ça mais c'est de plus en plus rare !), et les plats sont juste excellents ! Les prix sont tout à fait corrects au vu de la qualité des plats (Mention ++ pour le burger tournedos au foie gras !). Et pour les gônes, il y a même une petite salle où ils peuvent jouer sans déranger vos voisins de table ;)"
511,mai 2016,"4,0",Très bon accueil et service. La terrasse est agréable en été mais un peu bruyante. Repas très bon et copieux.
512,août 2016,"2,0","Jolie terrasse - Pour le soir, délai très long entre  apéritif et le premier plat- Cuisine très simple rien de particulier. Et pour le dessert, très, très longue attente"
513,août 2016,"3,0",Cuisine assez simple mais très correcte. Un menu est proposé à midi à un prix très compétitif et c'était très bon. repas en terrasse ce qui est très agréable en ces périodes caniculaires. La carte à l'air pal mal mais je n'ai pas testé. Personnel sympathique.
514,août 2016,"1,0","Nous sommes du quartier, avions l'habitude de venir à Coté cour. Nous avons remarqué que le service ne faisait que se détériorer. Le pire est arrivé ce vendredi ! 
-Tout d'abord, impossible de choisir une heure à la réservation. on nous a imposé 19h30 ou 20h45. Super ! 
-Arrivés à l'heure, on nous dit que notre table n'est pas prête et on nous installe dehors pour l'apéro, que nous nous désirons pas prendre. (Il est 20h45, on a déjà pris plusieurs apéros avant de venir...!!) 
- On vient prendre notre commande et nous dire qu'on pourra bientôt s'installer a table. Quelques instants plus tard, en effet on nous amène à notre table. Et là, SURPRIIIIISE ! Nos plats sont déjà tous servis. Super.
- Deux de nos 4 plats sont froids. On les renvoie et on nous en ramène d'autres.

Voila pour le plus gros, si l'on omet de préciser qu'il nous a fallu demander de baisser la température de la clim à 3 reprises avant de n'obtenir gain de cause, que nos verres (pas vides) ont été débarrassés avant la fin du dessert, et que d'ailleurs, un dessert n'a pas pu nous être servi parce qu'attention ! Ils n'en avaient que 4 en stock pour la soirée....Chouette :)

Bref, excessivement déçus. 
Heureusement que les plats (une fois chauds) étaient bons. 

Quoi qu'il arrive, nous n'y reviendrons plus !!!!!"
515,août 2016,"2,0",Le repas et le sercice sont assez rustres et les serveuses tout sauf discrètes. Le manager a l'air d'être un tyran et est trop bien pour prendre les commandes. Dommage pour un resto de quartier.. Nous habitons à côté mais ne deviendrons pas des habitués. 
516,juil. 2016,"2,0","Fidèle depuis plusieurs années maintenant, je ne suis pas sûre d'y retourner..
2 fois en 1 mois, 2 fois mal reçus, 2 fois des tables de 10, 2 fois on nous parle mal lors du service, on nous fait des reproches lorsqu'on en parle au moment de régler. A la réservation, on vous demande si on peut pas modifier l'heure d'arrivée... 
Les cafés arrivent froids, ils ne sont pas sur l'assiette avec le ""café gourmand"" et au moment de régler, on s'entend dire, vous êtes bien arrivés avec un quart de retard ! Euh, non en fait, c'était 5 minutes !
Bref, un des serveurs, grand avec des lunettes, se prend la grosse tête, il est exécrable, on ne viendra plus, ils passeront l'été sans nous voir."
517,juin 2016,"4,0","Dîner sympa sur une table haute sur la terrasse bien ombragée et fort sympathique.
c'est un endroit agréable peu bruyant, la cuisine est plutôt bonne.
le personnel de salle est très attentif aux clients
possibilité de déjeuner en extérieur toute l'année, une grande partie de la terrasse peut être fermée et chauffée."
518,juil. 2016,"1,0","Troisième visite, bien aux deux précédentes, mais la, très déçu. Café gourmand sans café, personnel débordé. Bref, désillusion pour un resto que j'appréciais. Dommage."
519,juin 2016,"2,0","Habitante du quartier j'aimais beaucoup ce restaurant pour le choix et surtout pour son rapport qualité/prix. J'y suis retourné deux fois en 4 mois et verdict plus que déçue : des moules au roquefort je cherche encore le goût, c'était fade ! Idem pour les moules à la provençale et que dire du burger Italien : le morceau de speck était minuscule et archi cuit (limite brûlé) pour le prix c'est décevant.vraiment dommage car la terrasse est sympa."
